addrcode,date,rainfall_sum,rainfall_avg
102506,2015-03-01,101.88,101.88
102506,2015-04-01,70.09,70.09
102506,2015-05-01,48.77,48.77
102506,2015-06-01,189.24,189.24
102506,2015-07-01,123.46,123.46
102506,2015-08-01,134.31,134.31
102506,2015-09-01,315.35,315.35
102506,2015-10-01,226.91,226.91
102506,2015-11-01,21.35,21.35
102506,2015-12-01,15.25,15.25
102506,2016-01-01,57.73,57.73
102506,2016-02-01,0.25,0.25
102506,2016-03-01,10.41,10.41
102506,2016-04-01,17.29,17.29
102506,2016-05-01,98.84,98.84
102506,2016-06-01,288.2,288.2
102506,2016-07-01,241.48,241.48
102506,2016-08-01,199.31,199.31
102506,2016-09-01,365.13,365.13
102506,2016-10-01,260.75,260.75
102506,2016-11-01,49.97,49.97
102506,2016-12-01,2.43,2.43
102506,2017-01-01,35.52,35.52
102506,2017-02-01,0.35,0.35
102506,2017-03-01,71.15,71.15
102506,2017-04-01,30.94,30.94
102506,2017-05-01,359.18,359.18
102506,2017-06-01,208.09,208.09
102506,2017-07-01,257.62,257.62
102506,2017-08-01,260.83,260.83
102506,2017-09-01,252.01,252.01
102506,2017-10-01,282.49,282.49
102506,2017-11-01,25.09,25.09
102506,2017-12-01,14.9,14.9
102506,2018-01-01,102.06,102.06
102506,2018-02-01,68.12,68.12
102506,2018-03-01,62.74,62.74
102506,2018-04-01,204.0,204.0
102506,2018-05-01,151.77,151.77
102506,2018-06-01,58.8,58.8
102507,2014-03-01,19.78,19.78
102507,2014-04-01,39.19,39.19
102507,2014-05-01,147.22,147.22
102507,2014-06-01,138.59,138.59
102507,2014-07-01,125.72,125.72
102507,2014-08-01,208.5,208.5
102507,2014-09-01,208.94,208.94
102507,2014-10-01,173.35,173.35
102507,2014-11-01,39.38,39.38
102507,2014-12-01,10.41,10.41
102507,2015-01-01,2.05,2.05
102507,2015-02-01,5.7,5.7
102507,2015-03-01,92.42,92.42
102507,2015-04-01,61.86,61.86
102507,2015-05-01,48.67,48.67
102507,2015-06-01,187.08,187.08
102507,2015-07-01,124.29,124.29
102507,2015-08-01,126.75,126.75
102507,2015-09-01,304.24,304.24
102507,2015-10-01,227.01,227.01
102507,2015-11-01,19.56,19.56
102507,2015-12-01,19.63,19.63
102507,2016-01-01,52.17,52.17
102507,2016-02-01,0.22,0.22
102507,2016-03-01,11.64,11.64
102507,2016-04-01,16.53,16.53
102507,2016-05-01,95.91,95.91
102507,2016-06-01,292.88,292.88
102507,2016-07-01,221.66,221.66
102507,2016-08-01,200.46,200.46
102507,2016-09-01,386.22,386.22
102507,2016-10-01,272.67,272.67
102507,2016-11-01,62.3,62.3
102507,2016-12-01,2.6,2.6
102507,2017-01-01,36.41,36.41
102507,2017-02-01,0.3,0.3
102507,2017-03-01,66.28,66.28
102507,2017-04-01,30.0,30.0
102507,2017-05-01,371.53,371.53
102507,2017-06-01,210.71,210.71
102507,2017-07-01,259.07,259.07
102507,2017-08-01,249.45,249.45
102507,2017-09-01,265.15,265.15
102507,2017-10-01,281.89,281.89
102507,2017-11-01,26.68,26.68
102507,2017-12-01,19.79,19.79
102507,2018-01-01,102.84,102.84
102507,2018-02-01,38.98,38.98
102507,2018-03-01,42.12,42.12
102507,2018-04-01,206.7,206.7
102507,2018-05-01,140.92,140.92
102507,2018-06-01,58.87,58.87
102508,2014-03-01,19.78,19.78
102508,2014-04-01,39.19,39.19
102508,2014-05-01,147.22,147.22
102508,2014-06-01,138.59,138.59
102508,2014-07-01,125.72,125.72
102508,2014-08-01,208.5,208.5
102508,2014-09-01,208.94,208.94
102508,2014-10-01,173.35,173.35
102508,2014-11-01,39.38,39.38
102508,2014-12-01,10.41,10.41
102508,2015-01-01,2.05,2.05
102508,2015-02-01,5.7,5.7
102508,2015-03-01,92.42,92.42
102508,2015-04-01,61.86,61.86
102508,2015-05-01,48.67,48.67
102508,2015-06-01,187.08,187.08
102508,2015-07-01,124.29,124.29
102508,2015-08-01,126.75,126.75
102508,2015-09-01,304.24,304.24
102508,2015-10-01,227.01,227.01
102508,2015-11-01,19.56,19.56
102508,2015-12-01,19.63,19.63
102508,2016-01-01,52.17,52.17
102508,2016-02-01,0.22,0.22
102508,2016-03-01,11.64,11.64
102508,2016-04-01,16.53,16.53
102508,2016-05-01,95.91,95.91
102508,2016-06-01,292.88,292.88
102508,2016-07-01,221.66,221.66
102508,2016-08-01,200.46,200.46
102508,2016-09-01,386.22,386.22
102508,2016-10-01,272.67,272.67
102508,2016-11-01,62.3,62.3
102508,2016-12-01,2.6,2.6
102508,2017-01-01,36.41,36.41
102508,2017-02-01,0.3,0.3
102508,2017-03-01,66.28,66.28
102508,2017-04-01,30.0,30.0
102508,2017-05-01,371.53,371.53
102508,2017-06-01,210.71,210.71
102508,2017-07-01,259.07,259.07
102508,2017-08-01,249.45,249.45
102508,2017-09-01,265.15,265.15
102508,2017-10-01,281.89,281.89
102508,2017-11-01,26.68,26.68
102508,2017-12-01,19.79,19.79
102508,2018-01-01,102.84,102.84
102508,2018-02-01,38.98,38.98
102508,2018-03-01,42.12,42.12
102508,2018-04-01,206.7,206.7
102508,2018-05-01,140.92,140.92
102508,2018-06-01,58.87,58.87
102601,2014-03-01,28.45,28.45
102601,2014-04-01,36.11,36.11
102601,2014-05-01,136.63,136.63
102601,2014-06-01,125.69,125.69
102601,2014-07-01,124.32,124.32
102601,2014-08-01,218.39,218.39
102601,2014-09-01,205.8,205.8
102601,2014-10-01,162.92,162.92
102601,2014-11-01,48.03,48.03
102601,2014-12-01,10.06,10.06
102601,2015-01-01,2.53,2.53
102601,2015-02-01,8.68,8.68
102601,2015-03-01,101.95,101.95
102601,2015-04-01,81.29,81.29
102601,2015-05-01,44.28,44.28
102601,2015-06-01,191.83,191.83
102601,2015-07-01,127.64,127.64
102601,2015-08-01,139.95,139.95
102601,2015-09-01,303.81,303.81
102601,2015-10-01,237.11,237.11
102601,2015-11-01,16.19,16.19
102601,2015-12-01,19.24,19.24
102601,2016-01-01,53.73,53.73
102601,2016-02-01,0.22,0.22
102601,2016-03-01,14.84,14.84
102601,2016-04-01,17.26,17.26
102601,2016-05-01,107.04,107.04
102601,2016-06-01,301.16,301.16
102601,2016-07-01,237.01,237.01
102601,2016-08-01,208.28,208.28
102601,2016-09-01,384.7,384.7
102601,2016-10-01,286.27,286.27
102601,2016-11-01,59.02,59.02
102601,2016-12-01,2.14,2.14
102601,2017-01-01,36.72,36.72
102601,2017-02-01,0.28,0.28
102601,2017-03-01,67.37,67.37
102601,2017-04-01,32.74,32.74
102601,2017-05-01,366.5,366.5
102601,2017-06-01,211.08,211.08
102601,2017-07-01,252.71,252.71
102601,2017-08-01,262.11,262.11
102601,2017-09-01,271.74,271.74
102601,2017-10-01,279.11,279.11
102601,2017-11-01,27.54,27.54
102601,2017-12-01,15.29,15.29
102601,2018-01-01,180.78,180.78
102601,2018-02-01,51.83,51.83
102601,2018-03-01,41.58,41.58
102601,2018-04-01,205.98,205.98
102601,2018-05-01,142.91,142.91
102601,2018-06-01,55.91,55.91
102602,2014-03-01,28.45,28.45
102602,2014-04-01,36.11,36.11
102602,2014-05-01,136.63,136.63
102602,2014-06-01,125.69,125.69
102602,2014-07-01,124.32,124.32
102602,2014-08-01,218.39,218.39
102602,2014-09-01,205.8,205.8
102602,2014-10-01,162.92,162.92
102602,2014-11-01,48.03,48.03
102602,2014-12-01,10.06,10.06
102602,2015-01-01,2.53,2.53
102602,2015-02-01,8.68,8.68
102602,2015-03-01,101.95,101.95
102602,2015-04-01,81.29,81.29
102602,2015-05-01,44.28,44.28
102602,2015-06-01,191.83,191.83
102602,2015-07-01,127.64,127.64
102602,2015-08-01,139.95,139.95
102602,2015-09-01,303.81,303.81
102602,2015-10-01,237.11,237.11
102602,2015-11-01,16.19,16.19
102602,2015-12-01,19.24,19.24
102602,2016-01-01,53.73,53.73
102602,2016-02-01,0.22,0.22
102602,2016-03-01,14.84,14.84
102602,2016-04-01,17.26,17.26
102602,2016-05-01,107.04,107.04
102602,2016-06-01,301.16,301.16
102602,2016-07-01,237.01,237.01
102602,2016-08-01,208.28,208.28
102602,2016-09-01,384.7,384.7
102602,2016-10-01,286.27,286.27
102602,2016-11-01,59.02,59.02
102602,2016-12-01,2.14,2.14
102602,2017-01-01,36.72,36.72
102602,2017-02-01,0.28,0.28
102602,2017-03-01,67.37,67.37
102602,2017-04-01,32.74,32.74
102602,2017-05-01,366.5,366.5
102602,2017-06-01,211.08,211.08
102602,2017-07-01,252.71,252.71
102602,2017-08-01,262.11,262.11
102602,2017-09-01,271.74,271.74
102602,2017-10-01,279.11,279.11
102602,2017-11-01,27.54,27.54
102602,2017-12-01,15.29,15.29
102602,2018-01-01,180.78,180.78
102602,2018-02-01,51.83,51.83
102602,2018-03-01,41.58,41.58
102602,2018-04-01,205.98,205.98
102602,2018-05-01,142.91,142.91
102602,2018-06-01,55.91,55.91
102701,2014-03-01,23.69,23.69
102701,2014-04-01,25.4,25.4
102701,2014-05-01,130.51,130.51
102701,2014-06-01,135.87,135.87
102701,2014-07-01,122.39,122.39
102701,2014-08-01,218.22,218.22
102701,2014-09-01,219.91,219.91
102701,2014-10-01,161.58,161.58
102701,2014-11-01,40.1,40.1
102701,2014-12-01,13.53,13.53
102701,2015-01-01,2.85,2.85
102701,2015-02-01,6.18,6.18
102701,2015-03-01,99.13,99.13
102701,2015-04-01,73.9,73.9
102701,2015-05-01,45.77,45.77
102701,2015-06-01,207.98,207.98
102701,2015-07-01,120.68,120.68
102701,2015-08-01,127.07,127.07
102701,2015-09-01,302.15,302.15
102701,2015-10-01,245.24,245.24
102701,2015-11-01,17.62,17.62
102701,2015-12-01,26.56,26.56
102701,2016-01-01,52.27,52.27
102701,2016-02-01,0.25,0.25
102701,2016-03-01,11.38,11.38
102701,2016-04-01,17.38,17.38
102701,2016-05-01,102.92,102.92
102701,2016-06-01,303.43,303.43
102701,2016-07-01,234.45,234.45
102701,2016-08-01,220.36,220.36
102701,2016-09-01,392.7,392.7
102701,2016-10-01,285.13,285.13
102701,2016-11-01,62.57,62.57
102701,2016-12-01,2.38,2.38
102701,2017-01-01,37.58,37.58
102701,2017-02-01,0.24,0.24
102701,2017-03-01,60.19,60.19
102701,2017-04-01,31.09,31.09
102701,2017-05-01,366.83,366.83
102701,2017-06-01,205.53,205.53
102701,2017-07-01,259.35,259.35
102701,2017-08-01,253.51,253.51
102701,2017-09-01,268.48,268.48
102701,2017-10-01,281.74,281.74
102701,2017-11-01,30.58,30.58
102701,2017-12-01,27.66,27.66
102701,2018-01-01,100.32,100.32
102701,2018-02-01,50.77,50.77
102701,2018-03-01,39.55,39.55
102701,2018-04-01,232.04,232.04
102701,2018-05-01,141.16,141.16
102701,2018-06-01,59.53,59.53
102702,2014-03-01,23.69,23.69
102702,2014-04-01,25.4,25.4
102702,2014-05-01,130.51,130.51
102702,2014-06-01,135.87,135.87
102702,2014-07-01,122.39,122.39
102702,2014-08-01,218.22,218.22
102702,2014-09-01,219.91,219.91
102702,2014-10-01,161.58,161.58
102702,2014-11-01,40.1,40.1
102702,2014-12-01,13.53,13.53
102702,2015-01-01,2.85,2.85
102702,2015-02-01,6.18,6.18
102702,2015-03-01,99.13,99.13
102702,2015-04-01,73.9,73.9
102702,2015-05-01,45.77,45.77
102702,2015-06-01,207.98,207.98
102702,2015-07-01,120.68,120.68
102702,2015-08-01,127.07,127.07
102702,2015-09-01,302.15,302.15
102702,2015-10-01,245.24,245.24
102702,2015-11-01,17.62,17.62
102702,2015-12-01,26.56,26.56
102702,2016-01-01,52.27,52.27
102702,2016-02-01,0.25,0.25
102702,2016-03-01,11.38,11.38
102702,2016-04-01,17.38,17.38
102702,2016-05-01,102.92,102.92
102702,2016-06-01,303.43,303.43
102702,2016-07-01,234.45,234.45
102702,2016-08-01,220.36,220.36
102702,2016-09-01,392.7,392.7
102702,2016-10-01,285.13,285.13
102702,2016-11-01,62.57,62.57
102702,2016-12-01,2.38,2.38
102702,2017-01-01,37.58,37.58
102702,2017-02-01,0.24,0.24
102702,2017-03-01,60.19,60.19
102702,2017-04-01,31.09,31.09
102702,2017-05-01,366.83,366.83
102702,2017-06-01,205.53,205.53
102702,2017-07-01,259.35,259.35
102702,2017-08-01,253.51,253.51
102702,2017-09-01,268.48,268.48
102702,2017-10-01,281.74,281.74
102702,2017-11-01,30.58,30.58
102702,2017-12-01,27.66,27.66
102702,2018-01-01,100.32,100.32
102702,2018-02-01,50.77,50.77
102702,2018-03-01,39.55,39.55
102702,2018-04-01,232.04,232.04
102702,2018-05-01,141.16,141.16
102702,2018-06-01,59.53,59.53
102703,2014-03-01,23.69,23.69
102703,2014-04-01,25.4,25.4
102703,2014-05-01,130.51,130.51
102703,2014-06-01,135.87,135.87
102703,2014-07-01,122.39,122.39
102703,2014-08-01,218.22,218.22
102703,2014-09-01,219.91,219.91
102703,2014-10-01,161.58,161.58
102703,2014-11-01,40.1,40.1
102703,2014-12-01,13.53,13.53
102703,2015-01-01,2.85,2.85
102703,2015-02-01,6.18,6.18
102703,2015-03-01,99.13,99.13
102703,2015-04-01,73.9,73.9
102703,2015-05-01,45.77,45.77
102703,2015-06-01,207.98,207.98
102703,2015-07-01,120.68,120.68
102703,2015-08-01,127.07,127.07
102703,2015-09-01,302.15,302.15
102703,2015-10-01,245.24,245.24
102703,2015-11-01,17.62,17.62
102703,2015-12-01,26.56,26.56
102703,2016-01-01,52.27,52.27
102703,2016-02-01,0.25,0.25
102703,2016-03-01,11.38,11.38
102703,2016-04-01,17.38,17.38
102703,2016-05-01,102.92,102.92
102703,2016-06-01,303.43,303.43
102703,2016-07-01,234.45,234.45
102703,2016-08-01,220.36,220.36
102703,2016-09-01,392.7,392.7
102703,2016-10-01,285.13,285.13
102703,2016-11-01,62.57,62.57
102703,2016-12-01,2.38,2.38
102703,2017-01-01,37.58,37.58
102703,2017-02-01,0.24,0.24
102703,2017-03-01,60.19,60.19
102703,2017-04-01,31.09,31.09
102703,2017-05-01,366.83,366.83
102703,2017-06-01,205.53,205.53
102703,2017-07-01,259.35,259.35
102703,2017-08-01,253.51,253.51
102703,2017-09-01,268.48,268.48
102703,2017-10-01,281.74,281.74
102703,2017-11-01,30.58,30.58
102703,2017-12-01,27.66,27.66
102703,2018-01-01,100.32,100.32
102703,2018-02-01,50.77,50.77
102703,2018-03-01,39.55,39.55
102703,2018-04-01,232.04,232.04
102703,2018-05-01,141.16,141.16
102703,2018-06-01,59.53,59.53
102704,2014-03-01,19.78,19.78
102704,2014-04-01,39.19,39.19
102704,2014-05-01,147.22,147.22
102704,2014-06-01,138.59,138.59
102704,2014-07-01,125.72,125.72
102704,2014-08-01,208.5,208.5
102704,2014-09-01,208.94,208.94
102704,2014-10-01,173.35,173.35
102704,2014-11-01,39.38,39.38
102704,2014-12-01,10.41,10.41
102704,2015-01-01,2.05,2.05
102704,2015-02-01,5.7,5.7
102704,2015-03-01,92.42,92.42
102704,2015-04-01,61.86,61.86
102704,2015-05-01,48.67,48.67
102704,2015-06-01,187.08,187.08
102704,2015-07-01,124.29,124.29
102704,2015-08-01,126.75,126.75
102704,2015-09-01,304.24,304.24
102704,2015-10-01,227.01,227.01
102704,2015-11-01,19.56,19.56
102704,2015-12-01,19.63,19.63
102704,2016-01-01,52.17,52.17
102704,2016-02-01,0.22,0.22
102704,2016-03-01,11.64,11.64
102704,2016-04-01,16.53,16.53
102704,2016-05-01,95.91,95.91
102704,2016-06-01,292.88,292.88
102704,2016-07-01,221.66,221.66
102704,2016-08-01,200.46,200.46
102704,2016-09-01,386.22,386.22
102704,2016-10-01,272.67,272.67
102704,2016-11-01,62.3,62.3
102704,2016-12-01,2.6,2.6
102704,2017-01-01,36.41,36.41
102704,2017-02-01,0.3,0.3
102704,2017-03-01,66.28,66.28
102704,2017-04-01,30.0,30.0
102704,2017-05-01,371.53,371.53
102704,2017-06-01,210.71,210.71
102704,2017-07-01,259.07,259.07
102704,2017-08-01,249.45,249.45
102704,2017-09-01,265.15,265.15
102704,2017-10-01,281.89,281.89
102704,2017-11-01,26.68,26.68
102704,2017-12-01,19.79,19.79
102704,2018-01-01,102.84,102.84
102704,2018-02-01,38.98,38.98
102704,2018-03-01,42.12,42.12
102704,2018-04-01,206.7,206.7
102704,2018-05-01,140.92,140.92
102704,2018-06-01,58.87,58.87
102705,2014-03-01,19.78,19.78
102705,2014-04-01,39.19,39.19
102705,2014-05-01,147.22,147.22
102705,2014-06-01,138.59,138.59
102705,2014-07-01,125.72,125.72
102705,2014-08-01,208.5,208.5
102705,2014-09-01,208.94,208.94
102705,2014-10-01,173.35,173.35
102705,2014-11-01,39.38,39.38
102705,2014-12-01,10.41,10.41
102705,2015-01-01,2.05,2.05
102705,2015-02-01,5.7,5.7
102705,2015-03-01,92.42,92.42
102705,2015-04-01,61.86,61.86
102705,2015-05-01,48.67,48.67
102705,2015-06-01,187.08,187.08
102705,2015-07-01,124.29,124.29
102705,2015-08-01,126.75,126.75
102705,2015-09-01,304.24,304.24
102705,2015-10-01,227.01,227.01
102705,2015-11-01,19.56,19.56
102705,2015-12-01,19.63,19.63
102705,2016-01-01,52.17,52.17
102705,2016-02-01,0.22,0.22
102705,2016-03-01,11.64,11.64
102705,2016-04-01,16.53,16.53
102705,2016-05-01,95.91,95.91
102705,2016-06-01,292.88,292.88
102705,2016-07-01,221.66,221.66
102705,2016-08-01,200.46,200.46
102705,2016-09-01,386.22,386.22
102705,2016-10-01,272.67,272.67
102705,2016-11-01,62.3,62.3
102705,2016-12-01,2.6,2.6
102705,2017-01-01,36.41,36.41
102705,2017-02-01,0.3,0.3
102705,2017-03-01,66.28,66.28
102705,2017-04-01,30.0,30.0
102705,2017-05-01,371.53,371.53
102705,2017-06-01,210.71,210.71
102705,2017-07-01,259.07,259.07
102705,2017-08-01,249.45,249.45
102705,2017-09-01,265.15,265.15
102705,2017-10-01,281.89,281.89
102705,2017-11-01,26.68,26.68
102705,2017-12-01,19.79,19.79
102705,2018-01-01,102.84,102.84
102705,2018-02-01,38.98,38.98
102705,2018-03-01,42.12,42.12
102705,2018-04-01,206.7,206.7
102705,2018-05-01,140.92,140.92
102705,2018-06-01,58.87,58.87
102706,2014-03-01,19.78,19.78
102706,2014-04-01,39.19,39.19
102706,2014-05-01,147.22,147.22
102706,2014-06-01,138.59,138.59
102706,2014-07-01,125.72,125.72
102706,2014-08-01,208.5,208.5
102706,2014-09-01,208.94,208.94
102706,2014-10-01,173.35,173.35
102706,2014-11-01,39.38,39.38
102706,2014-12-01,10.41,10.41
102706,2015-01-01,2.05,2.05
102706,2015-02-01,5.7,5.7
102706,2015-03-01,92.42,92.42
102706,2015-04-01,61.86,61.86
102706,2015-05-01,48.67,48.67
102706,2015-06-01,187.08,187.08
102706,2015-07-01,124.29,124.29
102706,2015-08-01,126.75,126.75
102706,2015-09-01,304.24,304.24
102706,2015-10-01,227.01,227.01
102706,2015-11-01,19.56,19.56
102706,2015-12-01,19.63,19.63
102706,2016-01-01,52.17,52.17
102706,2016-02-01,0.22,0.22
102706,2016-03-01,11.64,11.64
102706,2016-04-01,16.53,16.53
102706,2016-05-01,95.91,95.91
102706,2016-06-01,292.88,292.88
102706,2016-07-01,221.66,221.66
102706,2016-08-01,200.46,200.46
102706,2016-09-01,386.22,386.22
102706,2016-10-01,272.67,272.67
102706,2016-11-01,62.3,62.3
102706,2016-12-01,2.6,2.6
102706,2017-01-01,36.41,36.41
102706,2017-02-01,0.3,0.3
102706,2017-03-01,66.28,66.28
102706,2017-04-01,30.0,30.0
102706,2017-05-01,371.53,371.53
102706,2017-06-01,210.71,210.71
102706,2017-07-01,259.07,259.07
102706,2017-08-01,249.45,249.45
102706,2017-09-01,265.15,265.15
102706,2017-10-01,281.89,281.89
102706,2017-11-01,26.68,26.68
102706,2017-12-01,19.79,19.79
102706,2018-01-01,102.84,102.84
102706,2018-02-01,38.98,38.98
102706,2018-03-01,42.12,42.12
102706,2018-04-01,206.7,206.7
102706,2018-05-01,140.92,140.92
102706,2018-06-01,58.87,58.87
102801,2014-03-01,7.23,7.23
102801,2014-04-01,47.91,47.91
102801,2014-05-01,142.65,142.65
102801,2014-06-01,123.27,123.27
102801,2014-07-01,109.71,109.71
102801,2014-08-01,200.46,200.46
102801,2014-09-01,215.0,215.0
102801,2014-10-01,180.21,180.21
102801,2014-11-01,55.71,55.71
102801,2014-12-01,16.48,16.48
102801,2015-01-01,7.74,7.74
102801,2015-02-01,35.99,35.99
102801,2015-03-01,131.6,131.6
102801,2015-04-01,79.82,79.82
102801,2015-05-01,46.95,46.95
102801,2015-06-01,226.9,226.9
102801,2015-07-01,121.55,121.55
102801,2015-08-01,94.83,94.83
102801,2015-09-01,320.44,320.44
102801,2015-10-01,267.26,267.26
102801,2015-11-01,32.88,32.88
102801,2015-12-01,33.81,33.81
102801,2016-01-01,62.51,62.51
102801,2016-02-01,0.58,0.58
102801,2016-03-01,21.08,21.08
102801,2016-04-01,16.62,16.62
102801,2016-05-01,104.44,104.44
102801,2016-06-01,302.44,302.44
102801,2016-07-01,222.1,222.1
102801,2016-08-01,189.42,189.42
102801,2016-09-01,352.77,352.77
102801,2016-10-01,338.9,338.9
102801,2016-11-01,81.16,81.16
102801,2016-12-01,3.33,3.33
102801,2017-01-01,50.37,50.37
102801,2017-02-01,0.0,0.0
102801,2017-03-01,97.72,97.72
102801,2017-04-01,37.17,37.17
102801,2017-05-01,399.99,399.99
102801,2017-06-01,178.78,178.78
102801,2017-07-01,222.84,222.84
102801,2017-08-01,265.97,265.97
102801,2017-09-01,273.15,273.15
102801,2017-10-01,303.49,303.49
102801,2017-11-01,48.67,48.67
102801,2017-12-01,33.07,33.07
102801,2018-01-01,86.45,86.45
102801,2018-02-01,72.64,72.64
102801,2018-03-01,73.93,73.93
102801,2018-04-01,200.21,200.21
102801,2018-05-01,145.02,145.02
102801,2018-06-01,47.91,47.91
102802,2014-03-01,7.23,7.23
102802,2014-04-01,47.91,47.91
102802,2014-05-01,142.65,142.65
102802,2014-06-01,123.27,123.27
102802,2014-07-01,109.71,109.71
102802,2014-08-01,200.46,200.46
102802,2014-09-01,215.0,215.0
102802,2014-10-01,180.21,180.21
102802,2014-11-01,55.71,55.71
102802,2014-12-01,16.48,16.48
102802,2015-01-01,7.74,7.74
102802,2015-02-01,35.99,35.99
102802,2015-03-01,131.6,131.6
102802,2015-04-01,79.82,79.82
102802,2015-05-01,46.95,46.95
102802,2015-06-01,226.9,226.9
102802,2015-07-01,121.55,121.55
102802,2015-08-01,94.83,94.83
102802,2015-09-01,320.44,320.44
102802,2015-10-01,267.26,267.26
102802,2015-11-01,32.88,32.88
102802,2015-12-01,33.81,33.81
102802,2016-01-01,62.51,62.51
102802,2016-02-01,0.58,0.58
102802,2016-03-01,21.08,21.08
102802,2016-04-01,16.62,16.62
102802,2016-05-01,104.44,104.44
102802,2016-06-01,302.44,302.44
102802,2016-07-01,222.1,222.1
102802,2016-08-01,189.42,189.42
102802,2016-09-01,352.77,352.77
102802,2016-10-01,338.9,338.9
102802,2016-11-01,81.16,81.16
102802,2016-12-01,3.33,3.33
102802,2017-01-01,50.37,50.37
102802,2017-02-01,0.0,0.0
102802,2017-03-01,97.72,97.72
102802,2017-04-01,37.17,37.17
102802,2017-05-01,399.99,399.99
102802,2017-06-01,178.78,178.78
102802,2017-07-01,222.84,222.84
102802,2017-08-01,265.97,265.97
102802,2017-09-01,273.15,273.15
102802,2017-10-01,303.49,303.49
102802,2017-11-01,48.67,48.67
102802,2017-12-01,33.07,33.07
102802,2018-01-01,86.45,86.45
102802,2018-02-01,72.64,72.64
102802,2018-03-01,73.93,73.93
102802,2018-04-01,200.21,200.21
102802,2018-05-01,145.02,145.02
102802,2018-06-01,47.91,47.91
102803,2014-03-01,7.23,7.23
102803,2014-04-01,47.91,47.91
102803,2014-05-01,142.65,142.65
102803,2014-06-01,123.27,123.27
102803,2014-07-01,109.71,109.71
102803,2014-08-01,200.46,200.46
102803,2014-09-01,215.0,215.0
102803,2014-10-01,180.21,180.21
102803,2014-11-01,55.71,55.71
102803,2014-12-01,16.48,16.48
102803,2015-01-01,7.74,7.74
102803,2015-02-01,35.99,35.99
102803,2015-03-01,131.6,131.6
102803,2015-04-01,79.82,79.82
102803,2015-05-01,46.95,46.95
102803,2015-06-01,226.9,226.9
102803,2015-07-01,121.55,121.55
102803,2015-08-01,94.83,94.83
102803,2015-09-01,320.44,320.44
102803,2015-10-01,267.26,267.26
102803,2015-11-01,32.88,32.88
102803,2015-12-01,33.81,33.81
102803,2016-01-01,62.51,62.51
102803,2016-02-01,0.58,0.58
102803,2016-03-01,21.08,21.08
102803,2016-04-01,16.62,16.62
102803,2016-05-01,104.44,104.44
102803,2016-06-01,302.44,302.44
102803,2016-07-01,222.1,222.1
102803,2016-08-01,189.42,189.42
102803,2016-09-01,352.77,352.77
102803,2016-10-01,338.9,338.9
